trial,base_w,base_h,l_x,l_w,l_h,l_t,arm_z,t,ç≈ëÂóhÇÍ(mm),ç≈ëÂóhÇÍ(mm)_direction,à⁄ìÆéûä‘(s),à⁄ìÆéûä‘(s)_direction,non_domi,Lå^å`èÛ,Lå^å`èÛ_lb,Lå^å`èÛ_ub,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_lb,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_ub,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_lb,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_ub,feasible,hypervolume,message,time
800,5.540682935,1.007665039,1.774707214,2.371464116,4.527211178,1.292721416,2.613454355,8.33E-05,0.000750388,minimize,8.33E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,30:24.6
801,9.207198717,1.074470376,1.745818948,2.1506322,5.20920684,1.302049376,1.641105155,6.79E-05,1.4318192,minimize,6.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.57E-06,,31:40.2
802,5.485899284,1.048345346,1.667794179,2.689107546,4.597769096,1.154343989,2.787735352,6.23E-05,0.455567821,minimize,6.23E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,35:34.5
803,5.495343318,1.098298406,1.889362183,2.366272351,4.58286888,1.348258151,1.534348487,6.55E-05,0.001479835,minimize,6.55E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,37:43.6
804,5.425080664,1.12439558,1.562755284,2.011592689,5.796451253,1.00774446,2.547611685,7.64E-05,0.730461784,minimize,7.64E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,39:54.4
805,5.947644884,1.052720452,1.85484828,2.381402243,5.939290247,1.395134985,2.767456207,6.74E-05,0.444400403,minimize,6.74E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,43:01.4
806,5.35666239,1.107842922,1.542018878,2.449671874,4.507773023,1.401326755,2.796496591,7.30E-05,0.002657326,minimize,7.30E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,47:00.3
807,5.491415503,2.277536804,1.482528718,2.271717279,4.596765313,1.406030835,2.844581151,7.70E-05,0.077022372,minimize,7.70E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.57E-06,,50:03.4
808,8.804743623,1.042841356,1.431836416,2.767788405,4.615917389,1.005033352,2.854783031,6.66E-05,1.762495203,minimize,6.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,51:19.7
809,5.322255669,1.169722489,1.92745074,2.532747156,4.451064588,1.258673478,2.837699072,7.14E-05,0.000875199,minimize,7.14E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,52:36.3
810,5.795683126,1.120916582,1.650154568,2.885918549,4.593938515,1.008370083,2.856739492,7.02E-05,0.580864364,minimize,7.02E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,54:45.4
811,5.584579534,1.043189727,1.430131594,2.887995578,4.740576509,1.183734931,2.623058328,7.49E-05,-0.013052735,minimize,7.49E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,56:02.3
812,9.484808122,1.124352235,1.385529916,4.883662816,4.530499037,1.363623588,1.951193049,9.07E-05,0.035424838,minimize,9.07E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.57E-06,,59:05.5
813,5.254100392,1.085160782,1.773201177,2.902875317,4.660143052,1.418393222,3.192186021,7.78E-05,0.015290408,minimize,7.78E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,00:22.2
814,5.261462362,1.044267415,1.511958545,2.718030518,4.448314934,1.464340083,1.617299824,9.87E-05,0.121895878,minimize,9.87E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,02:31.4
815,5.250880707,1.118731045,1.307572366,2.7169276,4.444332491,1.456682435,2.896340932,7.03E-05,0.009651431,minimize,7.03E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,03:49.2
816,5.45672498,1.177954598,1.784489174,2.445076478,5.241373022,1.162381783,3.175008185,6.71E-05,0.419318773,minimize,6.71E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,05:05.2
817,7.391074785,1.183957586,1.349339951,2.198470357,4.367722716,1.289185277,2.759437691,7.23E-05,0.206007807,minimize,7.23E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,08:08.3
818,5.235472184,1.092833321,1.769700153,2.285753694,4.606340754,1.18917173,3.180122249,6.19E-05,0.428262883,minimize,6.19E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.57E-06,,09:23.9
819,5.222970321,1.050039079,1.954663621,2.022305369,3.909621196,1.689125266,2.75199488,5.90E-05,0.042348418,minimize,5.90E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,10:29.4
820,5.222418822,1.039788119,2.146653622,2.002309277,3.868355747,1.834683949,2.523079234,3.16E-05,2.869612772,minimize,3.16E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,11:40.4
821,5.224696451,1.000599032,2.333502508,2.062171287,3.856172636,1.795763172,2.64799196,5.81E-05,0.204405653,minimize,5.81E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,12:53.7
822,5.216752153,1.042032014,2.26592217,2.103720148,3.861279502,1.943605647,2.539454191,6.16E-05,0.011843216,minimize,6.16E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,14:05.9
823,5.265099429,1.001652375,2.318410387,2.093803397,3.89308254,1.729678869,2.674982306,6.14E-05,0.068145645,minimize,6.14E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,15:20.0
824,5.207396686,1.04051703,2.385235019,2.090879831,3.899491501,1.827331894,2.759129983,5.75E-05,0.177815711,minimize,5.75E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,16:32.8
825,5.201368068,1.003284921,1.979747767,2.078773996,3.921427165,1.948491273,2.533598438,5.89E-05,0.057206353,minimize,5.89E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,17:47.9
826,5.205731782,1.040460986,2.468714804,2.230965354,3.825391464,1.952745217,2.605123143,5.83E-05,0.109551171,minimize,5.83E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.60E-06,,19:01.8
827,5.19505727,1.052781043,2.107137168,2.007040843,3.82852757,1.777383373,2.69952384,5.76E-05,0.102512544,minimize,5.76E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,20:17.5
828,5.320872461,1.000047542,2.245071934,2.00174001,3.958238946,1.693722194,2.679785398,6.23E-05,0.075424774,minimize,6.23E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,21:31.3
829,5.171860317,1.068619501,1.991739885,2.044765529,3.843420048,1.941750273,2.712601524,5.75E-05,0.049354817,minimize,5.75E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,22:46.5
830,5.178624207,1.04925806,1.972768598,2.099021997,3.818052736,1.947500206,2.681939456,5.71E-05,0.043172144,minimize,5.71E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,24:00.3
831,5.310344784,1.072863175,2.174655944,2.052364995,4.000358726,1.741597818,2.582879288,5.97E-05,0.035728091,minimize,5.97E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,25:16.0
832,5.174229918,1.074733249,2.052545662,2.011026295,3.814419955,2.00553388,2.633534163,5.76E-05,0.073972543,minimize,5.76E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,26:30.4
833,5.314311004,1.039735374,1.998883682,2.016226386,3.944020708,1.655213131,2.684889734,5.73E-05,0.12312813,minimize,5.73E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,27:46.1
834,5.326994928,1.036469371,2.301062693,2.00236045,3.93233169,1.685579594,2.780638409,5.83E-05,0.167069236,minimize,5.83E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,29:00.9
835,5.168201536,1.077837606,1.970223009,2.162515042,3.820130246,2.039838577,2.738980378,6.00E-05,0.001215733,minimize,6.00E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,30:16.5
836,5.330026757,1.001347706,1.929945944,2.003392709,4.020833952,1.670280363,2.762208882,6.19E-05,0.037996015,minimize,6.19E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,31:32.5
837,5.160087045,1.078858087,2.512621201,2.145985868,3.807739319,1.938136153,2.709560964,5.93E-05,0.094861382,minimize,5.93E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,32:48.1
838,5.291857308,1.002442582,2.387378024,2.052982827,3.897126391,1.851549278,2.749917444,3.18E-05,3.235635072,minimize,3.18E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,34:55.3
839,5.158718558,1.035081231,1.980032532,2.003114436,4.030184692,1.813668014,2.708765401,5.71E-05,0.132021682,minimize,5.71E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,36:11.0
840,5.154601032,1.082496328,2.075568169,2.176709669,3.803025091,2.020924831,2.599777742,5.82E-05,-0.007975911,minimize,5.82E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,37:27.6
841,5.363730543,1.084528156,2.342099097,2.200145164,3.810457593,1.643738298,2.665972658,5.99E-05,0.005455642,minimize,5.99E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,38:44.1
842,5.147036072,1.041092006,1.876776691,2.097353763,4.021634337,1.68973753,2.781165921,6.10E-05,0.002169562,minimize,6.10E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,40:01.4
843,5.137176876,1.093273307,2.104333986,2.174193447,4.05596022,1.814777527,2.762311642,6.25E-05,0.001234142,minimize,6.25E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,42:10.8
844,5.369476063,1.00101685,2.614404724,2.246052857,3.797885129,1.676324403,2.634602634,5.67E-05,0.302403162,minimize,5.67E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,43:28.7
845,5.368973173,1.034776279,1.85814714,2.166715082,4.037351471,2.08160398,2.782025304,3.10E-05,2.6857391,minimize,3.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,44:46.8
846,5.160180196,1.08838497,2.142700695,2.022945927,3.956597215,1.843281024,2.662668341,3.06E-05,2.858698417,minimize,3.06E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,46:04.7
847,5.148736934,1.088109521,1.911832088,2.235207555,3.827772552,1.631439209,2.750901148,6.08E-05,0.001034695,minimize,6.08E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,47:22.7
848,5.257044545,1.035012811,1.837711999,2.236524853,4.05367015,1.989003869,2.571984248,3.24E-05,2.246095193,minimize,3.24E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.62E-06,,48:40.8
849,5.106175395,1.043686854,1.838396388,2.325377101,4.003714959,1.822137525,2.649585466,3.15E-05,2.209242613,minimize,3.15E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,49:59.2
850,5.381489459,1.095914663,2.217888948,2.255240474,3.775405313,1.664681456,2.812696881,5.72E-05,0.01019692,minimize,5.72E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,51:17.6
851,5.232205625,1.001581253,2.475645414,2.275107457,3.883715707,1.622896888,2.775896992,6.18E-05,0.067598154,minimize,6.18E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,52:35.8
852,5.145041491,1.037740476,2.262705577,2.166114974,4.055700189,1.817422403,2.624558124,3.23E-05,2.718008435,minimize,3.23E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,53:54.6
853,5.32375222,1.100628682,2.142816344,2.254672782,3.950425903,2.226140916,2.798769428,3.41E-05,1.990831821,minimize,3.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,55:14.0
854,5.232881543,1.001715281,1.799997531,2.017100106,3.870854309,1.801318339,2.819578967,5.98E-05,0.050119951,minimize,5.98E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,56:32.3
855,5.187713779,1.106632243,1.796313328,2.374332929,3.768642632,2.275444885,2.824587894,2.93E-05,2.456987146,minimize,2.93E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,08:31.7
856,5.001022765,1.056365481,1.915192015,2.343470526,3.99587364,1.983365902,2.801308131,3.09E-05,2.378304199,minimize,3.09E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,12:15.5
857,5.084633539,1.070946519,1.97222121,2.346236636,4.127573716,1.991735201,2.87583647,3.27E-05,2.039823529,minimize,3.27E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,16:01.2
858,5.073636489,1.935270153,1.95113179,2.389624513,3.870110049,1.89203608,3.181219566,3.39E-05,0.454412636,minimize,3.39E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,18:58.2
859,5.000955068,1.056930785,1.827041188,2.361476161,4.123396348,1.914205896,2.876279808,2.51E-05,3.466946584,minimize,2.51E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,20:14.3
860,5.321166548,1.079286399,1.617401496,2.224806381,4.048962228,1.78988302,2.903495855,3.40E-05,1.78547522,minimize,3.40E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,23:11.2
861,5.150680602,1.073124997,1.618193149,2.371472418,4.138225249,2.124862282,3.085658273,2.75E-05,2.749526341,minimize,2.75E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,27:00.8
862,5.244599118,1.040131531,1.77953653,2.188673934,3.956271525,1.610382157,2.856142043,2.63E-05,3.547024175,minimize,2.63E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,29:09.4
863,5.435711389,1.853232245,1.247484476,3.726476323,4.04478004,2.297063696,2.936378941,4.35E-05,0.054260047,minimize,4.35E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,51:36.4
864,5.233785236,1.131646671,1.505545611,2.392235321,4.208698345,1.611843444,3.113001335,2.76E-05,2.661710657,minimize,2.76E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,52:54.2
865,5.163382136,1.14070726,1.691934703,2.431654084,4.175760166,2.08864187,2.986242902,2.91E-05,2.173665439,minimize,2.91E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,56:42.4
866,5.000183419,1.142486967,1.403521511,2.15562531,3.817352832,1.576852176,2.862601676,3.05E-05,2.328316465,minimize,3.05E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.63E-06,,58:50.4
867,5.001149588,2.434298007,1.357315081,2.057982186,3.656704897,1.525969954,2.884969984,2.66E-05,1.318275386,minimize,2.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,04:48.9
868,5.003674575,2.640491486,2.952865273,2.015096612,3.656110785,1.547334453,2.824691519,2.51E-05,2.27971436,minimize,2.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,08:34.7
869,5.001658093,2.018201495,1.440172031,2.108434424,3.633116532,1.542664749,2.959613458,3.09E-05,0.937353574,minimize,3.09E-05,minimize,TRUE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,10:06.8
870,5.06975676,2.761252154,2.671081253,2.009886124,3.443506656,1.538410331,2.99532593,2.51E-05,1.654970851,minimize,2.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,16:06.8
871,5.001214051,2.260138559,1.214773243,2.211996626,3.702035034,1.546126326,2.924380137,4.39E-05,0.005459633,minimize,4.39E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,5.63E-06,,19:53.6
872,5.074438355,1.1315188,1.402267351,2.238397835,3.739321431,1.672901443,2.854849453,2.74E-05,2.750503784,minimize,2.74E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,22:33.5
873,5.002242861,1.817170789,1.188613122,2.314664161,3.510599585,1.48864801,3.049429716,2.66E-05,1.727232767,minimize,2.66E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,30:43.7
874,5.001675092,2.158086504,1.271219985,2.104382398,3.157215134,1.467334492,2.961397146,4.33E-05,0.010410028,minimize,4.33E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,32:14.5
875,5.011746351,1.670714167,1.275704828,2.023216314,3.335001644,1.456934297,2.97371322,4.50E-05,0.075017184,minimize,4.50E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,33:47.5
876,5.095534173,2.037264204,1.339187201,2.220871939,3.415907874,1.423219356,2.99651981,3.09E-05,0.887487056,minimize,3.09E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,43:38.5
877,5.002999927,1.663802715,1.134245894,2.241983172,3.308711429,1.393648063,2.870361841,6.34E-05,0.050296172,minimize,6.34E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,44:45.0
878,5.100457357,1.715159575,1.135185861,2.234122298,3.362098239,1.421429507,3.042533,3.28E-05,1.084737752,minimize,3.28E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,5.64E-06,,46:32.1
